Date,Open,High,Low,Close,Adj Close,Volume
2007-12-06,979.533325,979.533325,946.755554,956.144470,778.111572,2142549
2007-12-07,966.666687,966.666687,938.888916,947.733337,771.266602,2477560
2007-12-10,951.111084,965.488892,935.555542,940.022217,764.991211,2263189
2007-12-11,955.244446,958.888916,944.922241,953.511108,775.968506,1620747
2007-12-12,945.555542,957.777771,934.500000,952.766663,775.362671,2395795
2007-12-13,957.777771,963.111084,938.888916,942.044434,766.636902,1910173
2007-12-14,943.333313,948.888916,923.344421,927.599976,754.882019,3171051
2007-12-17,923.333313,943.555542,900.000000,906.244446,737.502930,3565822
2007-12-18,917.333313,917.333313,873.577759,880.766663,716.768982,5572408
2007-12-19,891.777771,899.866638,878.122192,886.655579,721.561401,2736477
2007-12-20,895.111084,897.555542,878.888916,886.299988,721.272156,2261835
2007-12-24,900.000000,911.111084,894.688904,909.044434,739.781555,2264827
2007-12-26,914.444458,940.666687,910.444458,932.022217,758.480957,2478028
2007-12-27,941.111084,943.599976,920.044434,923.844421,751.825745,2852730
2007-12-28,928.844421,932.111084,911.388916,923.500000,751.545471,1691086
2007-12-31,925.555542,937.777771,922.799988,926.088867,753.652283,935397
2008-01-01,929.555542,931.111084,916.711121,921.388916,749.827393,927621
2008-01-02,921.388916,927.644470,906.777771,919.633362,748.398804,1753294
2008-01-03,919.633362,919.633362,897.777771,901.077759,733.298218,3060486
2008-01-04,906.222229,951.111084,903.555542,944.188904,768.382141,4535194
2008-01-07,935.777771,959.066650,931.111084,951.766663,774.548828,3975547
2008-01-08,957.777771,972.222229,947.777771,963.888916,784.414063,4898331
2008-01-09,962.222229,980.000000,953.555542,965.055542,785.363220,2577096
2008-01-10,966.944458,975.511108,930.000000,935.833313,761.582336,2562057
2008-01-11,940.000000,946.666687,921.166687,928.200012,755.370239,2624517
2008-01-14,931.111084,938.833313,923.133362,926.488892,753.977722,2186383
2008-01-15,933.333313,950.000000,899.933350,902.633362,734.564270,3104761
2008-01-16,905.511108,905.511108,872.222229,883.855530,719.282654,3096144
2008-01-17,893.333313,920.666687,885.555542,907.133362,738.226257,2916085
2008-01-18,898.022217,903.333313,867.777771,875.366638,712.374390,3451594
2008-01-21,873.333313,875.366638,771.111084,821.455566,668.501465,7394872
2008-01-22,800.000000,833.288879,657.166687,814.400024,662.759766,6955380
2008-01-23,833.333313,863.333313,811.333313,833.622192,678.402832,6757560
2008-01-24,847.888916,854.444458,775.777771,784.277771,638.246155,5467707
2008-01-25,791.144470,867.777771,791.144470,865.033325,703.965027,2927466
2008-01-28,853.333313,858.000000,808.000000,853.866638,694.877869,3052629
2008-01-29,855.555542,877.777771,830.144470,838.711121,682.544128,2663838
2008-01-30,840.000000,851.111084,820.022217,823.877747,670.472717,2632689
2008-01-31,831.111084,834.222229,800.011108,810.411133,659.513550,5582560
2008-02-01,815.555542,830.733337,798.888916,827.088867,673.085999,3262491
2008-02-04,838.444458,850.000000,831.111084,847.111084,689.380005,2160355
2008-02-05,841.111084,861.333313,835.555542,856.955566,697.391541,1977237
2008-02-06,844.444458,845.555542,822.222229,840.677795,684.144592,1688188
2008-02-07,844.400024,844.400024,801.111084,807.611084,657.234802,2389819
2008-02-08,811.111084,815.555542,770.222229,784.055542,638.065308,3807013
2008-02-11,799.733337,799.733337,728.888916,737.211121,599.943420,5826528
2008-02-12,745.555542,748.666687,711.333313,726.066650,590.873901,4791042
2008-02-13,733.333313,748.666687,711.333313,728.322205,592.709473,2714701
2008-02-14,747.555542,791.111084,740.666687,778.077759,633.200684,5615833
2008-02-15,760.000000,789.777771,755.555542,786.255554,639.855835,3126442
2008-02-18,788.888916,799.644470,757.777771,779.733337,634.548035,1407420
2008-02-19,794.444458,794.444458,782.222229,789.811096,642.749268,1909327
2008-02-20,783.333313,786.666687,762.377747,769.466675,626.192871,1982983
2008-02-21,782.222229,788.888916,755.555542,767.044434,624.221802,1995799
2008-02-22,752.666687,775.333313,752.666687,761.900024,620.035156,1790865
2008-02-25,765.911133,780.855530,755.555542,774.244446,630.081116,2013268
2008-02-26,776.666687,785.577759,772.444458,783.522217,637.631348,1857334
2008-02-27,788.888916,819.322205,788.888916,809.222229,658.546143,3538660
2008-02-28,810.000000,811.111084,795.555542,809.233337,658.555115,2925544
2008-02-29,813.333313,821.777771,773.333313,782.500000,636.799438,3430444
2008-03-03,766.222229,768.844421,728.900024,742.811096,604.500610,2442339
2008-03-04,744.444458,744.444458,711.111084,715.922241,582.618408,4068094
2008-03-05,718.888916,727.111084,705.777771,711.355530,578.902039,2956711
2008-03-07,707.555542,707.555542,651.111084,663.533325,539.984375,8293234
2008-03-10,646.777771,655.555542,580.000000,606.266663,493.380524,15562755
2008-03-11,603.333313,655.555542,588.888916,648.211121,527.515076,6518151
2008-03-12,666.666687,706.000000,649.133362,653.911133,532.153625,4976235
2008-03-13,654.444458,654.444458,611.355530,624.122192,507.911469,4567081
2008-03-14,633.333313,652.666687,616.888916,646.077759,525.778809,3820662
2008-03-17,644.444458,644.444458,580.000000,601.766663,489.718445,4349106
2008-03-18,604.444458,623.777771,596.755554,614.511108,500.089935,4767466
2008-03-19,637.555542,647.777771,626.888916,631.333313,513.779846,4963711
2008-03-24,640.000000,661.377747,633.333313,652.677795,531.149963,4898308
2008-03-25,662.466675,683.333313,660.122192,679.299988,552.815186,3700593
2008-03-26,684.444458,688.422241,673.333313,679.055542,552.616394,2675767
2008-03-27,677.766663,677.766663,653.333313,657.766663,535.291138,4246033
2008-03-28,664.444458,706.755554,655.644470,700.166687,569.796448,3662491
2008-03-31,696.666687,696.666687,663.788879,674.655579,549.035522,3800637
2008-04-01,680.444458,686.222229,631.333313,643.877747,523.988647,5699470
2008-04-02,657.711121,682.188904,633.333313,637.666687,518.933838,4846815
2008-04-03,633.355530,646.666687,623.333313,632.344421,514.602783,5629261
2008-04-04,637.777771,637.777771,589.466675,596.888916,485.748993,9055759
2008-04-07,600.000000,610.888916,577.777771,604.222229,491.716766,6785235
2008-04-08,600.000000,602.666687,571.122192,574.255554,467.329956,11021989
2008-04-09,575.555542,589.777771,566.888916,585.944458,476.842346,6152593
2008-04-10,584.444458,609.333313,582.322205,597.333313,486.110596,5588343
2008-04-11,599.555542,624.444458,596.666687,617.122192,502.214783,5390869
2008-04-15,613.333313,629.322205,602.222229,623.688904,507.558838,4111344
2008-04-16,627.777771,639.777771,618.333313,622.955566,506.961884,3627261
2008-04-17,630.000000,635.555542,611.344421,616.344421,501.581848,3113635
2008-04-21,622.222229,637.777771,621.111084,633.311096,515.389526,4302337
2008-04-22,628.000000,651.111084,625.555542,649.388916,528.473511,3503997
2008-04-23,655.544434,664.533325,636.044434,645.422241,525.245483,4448808
2008-04-24,649.111084,660.000000,646.700012,652.633362,531.113770,4132624
2008-04-25,655.544434,664.444458,645.555542,662.633362,539.251953,4517586
2008-04-28,666.666687,669.111084,650.000000,655.222229,533.220642,2421166
2008-04-29,655.555542,675.555542,653.333313,668.611084,544.116577,4012803
2008-04-30,655.555542,677.755554,655.555542,667.388916,543.122009,3494344
2008-05-02,678.077759,700.000000,673.555542,696.677795,566.957214,3894709
2008-05-05,689.366638,726.444458,689.366638,696.400024,566.731140,4846756
2008-05-06,698.633362,701.077759,678.000000,680.677795,553.936462,4209502
2008-05-07,667.900024,682.211121,654.888916,665.022217,541.196045,4258426
2008-05-08,661.111084,661.111084,638.000000,642.388916,522.776855,3987630
2008-05-09,638.888916,655.333313,625.577759,630.255554,512.902710,3403606
2008-05-12,632.222229,637.688904,612.844421,631.677795,514.060120,3924783
2008-05-13,638.000000,651.044434,617.777771,625.566650,509.086792,3985650
2008-05-14,621.955566,633.333313,617.777771,628.477783,511.455933,3275055
2008-05-15,633.333313,664.000000,633.333313,659.799988,536.945984,4916088
2008-05-16,665.644470,675.333313,661.166687,666.388916,542.308044,4036837
2008-05-20,662.222229,665.655579,651.111084,660.677795,537.660461,2506500
2008-05-21,654.666687,673.322205,651.555542,665.044434,541.213989,2743987
2008-05-22,660.000000,660.000000,644.700012,648.522217,527.768066,3406383
2008-05-23,650.222229,656.655579,627.777771,631.977783,514.304260,3577693
2008-05-26,623.622192,627.777771,607.788879,610.633362,496.934113,3874698
2008-05-27,612.000000,631.111084,606.022217,609.788879,496.246979,2776666
2008-05-28,619.555542,619.555542,591.577759,601.833313,489.772705,3200949
2008-05-29,610.666687,655.111084,603.333313,640.500000,521.239624,17930880
2008-05-30,655.555542,677.733337,650.888916,662.811096,539.396362,10305441
2008-06-02,658.888916,675.422241,641.111084,648.855530,528.039429,5488645
2008-06-03,644.400024,644.400024,623.311096,632.688904,514.882996,7815541
2008-06-04,632.444458,637.777771,607.900024,612.477783,498.435181,5795293
2008-06-05,611.111084,617.766663,588.888916,603.655579,491.255737,8997768
2008-06-06,608.888916,615.277771,593.811096,595.733337,484.808563,6461644
2008-06-09,593.333313,594.888916,570.700012,577.644470,470.087738,6555105
2008-06-10,573.333313,588.622192,558.388916,574.522217,467.546875,5763667
2008-06-11,577.777771,596.766663,577.777771,589.644470,479.853424,3644068
2008-06-12,586.622192,604.222229,571.111084,600.977783,489.076447,4876546
2008-06-13,605.555542,610.877747,596.677795,602.922241,490.658936,4271436
2008-06-16,608.666687,617.777771,604.955566,607.333313,494.248627,3453840
2008-06-17,607.777771,636.888916,604.444458,631.666687,514.051147,7583895
2008-06-18,633.333313,636.444458,604.666687,611.344421,497.512878,3442770
2008-06-19,604.455566,605.511108,579.333313,582.000000,473.632446,4613737
2008-06-20,584.444458,588.888916,564.944458,569.822205,463.721893,6204069
2008-06-23,567.777771,567.777771,529.111084,532.722229,433.530029,7286571
2008-06-24,533.333313,542.666687,505.555542,511.899994,416.584869,7336323
2008-06-25,500.000000,523.266663,497.811096,514.055542,418.339050,7585236
2008-06-26,522.222229,527.666687,518.666687,523.922241,426.368591,6594664
2008-06-27,513.333313,514.000000,491.111115,503.511108,409.758026,9308686
2008-06-30,501.111115,513.111084,480.888885,485.488892,395.091431,6847816
2008-07-01,482.522217,494.888885,473.333344,476.077789,387.432678,5754132
2008-07-02,474.444458,518.888916,466.888885,510.233337,415.228546,9164079
2008-07-03,508.888885,510.000000,487.177765,495.977783,403.627380,7461571
2008-07-04,500.000000,532.222229,491.200012,529.211121,430.672668,7767999
2008-07-07,533.333313,550.000000,518.011108,524.844421,427.119049,5714095
2008-07-08,517.777771,544.222229,501.333344,532.688904,433.502899,6963547
2008-07-09,543.333313,566.666687,542.222229,560.711121,456.307404,6078793
2008-07-10,558.144470,572.222229,546.666687,562.755554,457.971130,6471436
2008-07-11,562.222229,574.444458,520.000000,523.144470,425.735657,6472449
2008-07-14,514.444458,544.222229,511.700012,530.400024,431.640228,5285893
2008-07-15,522.222229,526.666687,504.488892,506.511108,412.199402,3498408
2008-07-16,505.000000,521.111084,498.222229,503.088898,409.414368,4983943
2008-07-17,531.111084,546.666687,515.555542,542.877747,441.794708,7365388
2008-07-18,549.111084,571.111084,537.166687,566.122192,460.710968,7099267
2008-07-21,573.311096,581.000000,548.911133,558.211121,454.272919,9073584
2008-07-22,553.344421,575.544434,542.222229,571.533325,465.114563,7436484
2008-07-23,599.777771,622.666687,589.777771,616.200012,501.464386,12484084
2008-07-24,623.333313,625.488892,589.000000,603.266663,490.939117,7481119
2008-07-25,593.333313,605.311096,578.488892,583.444458,474.807739,7321540
2008-07-28,586.666687,622.222229,578.255554,604.477783,491.924744,11294815
2008-07-29,591.088867,598.666687,561.144470,565.922241,460.548218,11531092
2008-07-30,571.333313,583.288879,563.400024,575.577759,468.405853,12224974
2008-07-31,584.444458,584.444458,566.666687,579.011108,471.200104,6207241
2008-08-01,566.666687,600.000000,564.722229,597.755554,486.454224,7343964
2008-08-04,591.122192,604.444458,588.666687,590.544434,480.585754,5368297
2008-08-05,588.666687,601.555542,584.444458,599.611084,487.964264,6441970
2008-08-06,605.555542,626.888916,605.555542,613.599976,499.348297,11431314
2008-08-07,604.444458,622.000000,604.444458,613.022217,498.878204,4520511
2008-08-08,608.422241,633.333313,601.322205,630.299988,512.938965,7316703
2008-08-11,639.777771,644.444458,634.111084,642.788879,523.102478,6025657
2008-08-12,644.444458,646.888916,628.222229,632.377747,514.629883,7966561
2008-08-13,622.444458,638.755554,617.788879,619.544434,504.186157,6064308
2008-08-14,622.222229,622.222229,589.011108,591.366638,481.254944,6219810
2008-08-18,591.122192,606.000000,585.799988,598.900024,487.385590,4197564
2008-08-19,589.222229,599.777771,586.955566,594.466675,483.777618,4111249
2008-08-20,599.488892,605.777771,597.111084,603.366638,493.789307,3400087
2008-08-21,600.000000,603.922241,581.377747,584.022217,477.957947,4387842
2008-08-22,579.777771,583.333313,571.577759,578.877747,473.747833,6484783
2008-08-25,583.388916,594.666687,577.333313,579.533325,474.284424,3773124
2008-08-26,573.555542,583.333313,569.333313,581.911133,476.230316,3443071
2008-08-27,588.422241,588.422241,571.411133,572.755554,468.737457,3246853
2008-08-28,571.111084,577.555542,550.222229,555.733337,454.806793,7150158
2008-08-29,563.333313,579.555542,563.333313,576.388916,471.711090,4602775
2008-09-01,574.222229,574.222229,561.111084,570.244446,466.682495,3650449
2008-09-02,575.333313,601.400024,572.222229,597.288879,488.815308,7498048
2008-09-04,592.177795,596.000000,582.888916,593.522217,485.732788,4437967
2008-09-05,585.555542,588.666687,578.222229,581.344421,475.766602,4491162
2008-09-08,608.888916,641.955566,600.000000,608.333313,497.853912,8295327
2008-09-09,604.222229,612.822205,598.000000,608.655579,498.117706,4540396
2008-09-10,603.333313,612.422241,598.933350,603.566650,493.952942,4854190
2008-09-11,598.000000,602.777771,589.377747,592.155579,484.614380,5366376
2008-09-12,598.000000,600.000000,582.000000,586.477783,479.967621,6164374
2008-09-15,572.455566,577.333313,554.000000,564.799988,462.226837,6903679
2008-09-16,551.333313,563.777771,544.555542,561.200012,459.280640,6295950
2008-09-17,566.666687,568.833313,551.333313,556.333313,455.297729,5365890
2008-09-18,542.222229,570.000000,522.277771,567.411133,464.363739,8031150
2008-09-19,588.888916,600.233337,574.377747,587.588867,480.876923,6332229
2008-09-22,595.333313,597.866638,566.666687,571.244446,467.500885,6271978
2008-09-23,566.377747,576.877747,559.011108,562.555542,460.389923,5700222
2008-09-24,566.444458,577.777771,562.888916,566.788879,463.854462,5623965
2008-09-25,568.888916,574.444458,561.555542,570.111084,466.573242,6397105
2008-09-26,569.988892,569.988892,546.666687,548.599976,448.968872,6717181
2008-09-29,555.555542,555.555542,516.888916,521.611084,426.881348,9195588
2008-09-30,522.155579,550.000000,432.222229,543.644470,444.913239,12589114
2008-10-01,555.511108,568.888916,512.266663,540.488892,442.330811,6017692
2008-10-03,537.333313,554.666687,511.111115,515.111084,421.561920,6355941
2008-10-06,497.777771,506.666656,474.666656,481.755554,394.264038,5806923
2008-10-07,488.888885,500.000000,442.222229,448.022217,366.656982,12960339
2008-10-08,431.111115,453.777771,415.111115,429.555542,351.543945,9189108
2008-10-10,400.000000,413.288879,377.777771,395.711121,323.846130,9614949
2008-10-13,400.044434,444.444458,400.044434,438.266663,358.673126,6621021
2008-10-14,453.333344,479.111115,442.133331,446.711121,365.583954,7046266
2008-10-15,444.444458,444.444458,392.933319,398.044434,325.755615,12120459
2008-10-16,359.155548,384.444458,355.555542,366.000000,299.530762,11078617
2008-10-17,373.333344,382.222229,351.133331,355.422211,290.874054,8917940
2008-10-20,373.333344,391.111115,348.000000,360.755554,295.238831,8605305
2008-10-21,366.666656,402.088898,362.266663,382.044434,312.661377,9397280
2008-10-22,373.355560,376.444458,359.111115,362.511108,296.675507,6532517
2008-10-23,351.111115,376.955566,343.555542,370.000000,302.804382,8990388
2008-10-24,357.777771,366.222229,333.933319,341.533325,279.507477,8120733
2008-10-27,337.777771,342.222229,302.222229,321.555542,263.157959,6776088
2008-10-29,351.555542,360.000000,332.000000,337.688873,276.361237,6724435
2008-10-31,351.088898,364.888885,345.355560,358.688873,293.547424,10454559
2008-11-03,368.888885,404.444458,368.888885,398.844452,326.410339,9222444
2008-11-04,393.355560,412.888885,384.022217,410.266663,335.758179,6685272
2008-11-05,426.666656,426.666656,382.222229,384.777771,314.898438,6177658
2008-11-06,371.111115,399.799988,364.444458,381.911102,312.552307,6470298
2008-11-07,382.222229,394.777771,372.444458,386.822235,316.571533,5658005
2008-11-10,396.000000,417.066681,389.177765,410.133331,335.649109,7730298
2008-11-11,395.555542,408.755554,381.777771,384.022217,314.279999,5983944
2008-11-12,386.888885,391.111115,360.488892,366.444458,299.894623,8129785
2008-11-14,376.444458,382.222229,348.000000,351.977783,288.055115,8814633
2008-11-17,357.777771,357.777771,335.600006,351.200012,287.418671,8342604
2008-11-18,346.644440,354.533325,335.555542,339.311096,277.688873,4966760
2008-11-19,344.444458,351.111115,322.266663,325.399994,266.304169,6836256
2008-11-20,320.000000,320.000000,309.066681,316.422211,258.956818,6369531
2008-11-21,311.111115,346.666656,311.111115,336.533325,275.415558,7797249
2008-11-24,344.311096,351.111115,331.266663,337.200012,275.961121,7567724
2008-11-25,344.444458,348.444458,324.888885,327.466675,267.995514,5227465
2008-11-26,333.333344,336.399994,320.444458,333.844452,273.214996,6253350
2008-11-27,333.844452,333.844452,333.844452,333.844452,273.214996,0
2008-11-28,328.888885,335.488892,314.222229,323.222229,264.521942,7458997
2008-12-01,337.777771,339.777771,311.111115,312.422211,255.683289,6645123
2008-12-02,305.688873,308.888885,297.777771,302.133331,247.263000,9534611
2008-12-03,315.488892,315.488892,301.111115,307.088898,251.318497,7124307
2008-12-04,309.777771,339.066681,306.733337,332.533325,272.141998,9660690
2008-12-05,330.666656,338.666656,321.244446,324.044434,265.194794,6060249
2008-12-08,326.933319,345.644440,324.866669,328.511108,268.850342,7404378
2008-12-10,331.555542,348.755554,329.777771,346.577789,283.635864,8402935
2008-12-11,351.111115,352.355560,337.333344,347.555542,284.435974,7188286
2008-12-12,340.000000,357.333344,330.222229,350.288879,286.673004,9927839
2008-12-15,357.755554,369.644440,354.044434,365.444458,299.076172,9881986
2008-12-16,368.888885,375.111115,356.000000,360.244446,294.820465,7739367
2008-12-17,362.466675,368.444458,345.822235,348.888885,285.527252,6449548
2008-12-18,346.688873,361.777771,337.777771,360.399994,294.947845,7368603
2008-12-19,351.111115,368.666656,351.111115,364.133331,298.003143,5566329
2008-12-22,364.977783,371.555542,359.111115,362.222229,296.439117,4334175
2008-12-23,357.777771,358.288879,340.888885,344.266663,281.744446,6719357
2008-12-24,337.777771,344.444458,333.866669,340.200012,278.416351,5200854
2008-12-26,342.177765,349.333344,328.888885,330.933319,270.832642,3310787
2008-12-29,329.777771,334.222229,320.555542,329.866669,269.959595,4496487
2008-12-30,330.133331,345.244446,330.133331,343.066681,280.762421,4614916
2008-12-31,346.666656,352.666656,338.311096,343.888885,281.435303,4132491
2009-01-02,362.466675,372.755554,362.377777,366.822235,300.203735,5061543
2009-01-05,376.888885,383.088898,369.866669,381.022217,311.824799,5645972
2009-01-06,375.555542,386.622223,370.577789,377.866669,309.242340,7650951
2009-01-07,382.222229,382.977783,337.644440,344.288879,281.762665,8478630
2009-01-09,341.200012,341.200012,289.866669,320.377777,262.193970,14629203
2009-01-12,311.111115,324.444458,302.222229,305.911102,250.354614,10397673
2009-01-13,304.444458,317.688873,302.222229,311.044434,254.555725,3816596
2009-01-14,315.555542,319.733337,310.088898,315.200012,257.956573,4125746
2009-01-15,306.666656,319.977783,297.777771,314.177765,257.120056,5900134
2009-01-16,316.000000,324.399994,311.266663,318.733337,260.848236,5162105
2009-01-19,320.888885,327.333344,317.777771,323.399994,264.667450,4500114
2009-01-20,314.244446,319.111115,312.088898,314.977783,257.774689,4352742
2009-01-21,308.888885,313.333344,302.333344,304.511108,249.208969,4640548
2009-01-22,309.777771,312.888885,289.377777,295.399994,241.752472,7262968
2009-01-23,293.333344,297.000000,283.111115,284.911102,233.168381,6345996
2009-01-27,284.488892,293.333344,269.133331,283.444458,231.968185,8124363
2009-01-28,286.666656,301.244446,284.088898,298.533325,244.316788,10260022
2009-01-29,302.822235,308.755554,289.777771,293.799988,240.443039,8641829
2009-01-30,290.577789,308.888885,287.288879,306.777771,251.063950,13529535
2009-02-02,301.777771,310.222229,291.111115,293.577789,240.261200,7096974
2009-02-03,297.777771,301.777771,287.333344,292.266663,239.188171,7514228
2009-02-04,295.622223,299.955566,288.977783,291.244446,238.351608,7324445
2009-02-05,292.888885,294.977783,280.888885,282.933319,231.549850,6124889
2009-02-06,284.444458,288.799988,282.266663,283.955566,232.386475,5069990
2009-02-09,288.888885,301.333344,284.111115,299.733337,245.298813,7300433
2009-02-10,297.777771,313.111115,297.777771,310.466675,254.082901,8320095
2009-02-11,302.711121,309.977783,299.488892,306.422211,250.772919,6146941
2009-02-12,302.222229,307.911102,300.622223,303.311096,248.226822,4093355
2009-02-13,305.777771,315.755554,304.444458,312.088898,255.410477,5804655
2009-02-16,311.088898,315.555542,293.799988,296.355560,242.534485,6058410
2009-02-17,292.422211,295.488892,289.333344,292.622223,239.479156,5156642
2009-02-18,291.111115,294.888885,287.200012,289.755554,237.133072,4687839
2009-02-19,292.888885,294.533325,283.600006,284.600006,232.913849,5990494
2009-02-20,282.222229,282.666656,273.377777,276.200012,226.039352,5595815
2009-02-24,273.333344,280.444458,268.977783,277.555542,227.148712,5589929
2009-02-25,288.000000,288.000000,270.866669,271.955566,222.565765,6715505
2009-02-26,275.111115,279.333344,269.399994,271.066681,221.838303,9112797
2009-02-27,280.000000,280.000000,265.955566,272.777771,223.238632,8016619
2009-03-02,264.466675,270.222229,258.377777,259.644440,212.490479,5660480
2009-03-03,259.555542,263.333344,253.333328,254.222229,208.052963,6417834
2009-03-04,255.555557,260.399994,254.688889,257.977783,211.126450,5352426
2009-03-05,260.000000,260.888885,251.333328,252.777771,206.870834,5519619
2009-03-06,252.444443,260.799988,247.111115,258.155548,211.271973,6585619
2009-03-09,254.666672,259.777771,247.155548,249.800003,204.433884,4426002
2009-03-12,257.777771,259.288879,253.333328,256.044434,209.544250,4060228
2009-03-13,263.111115,275.111115,258.666656,273.422211,223.766006,7093777
2009-03-16,275.066681,281.111115,270.333344,278.622223,228.021698,4788839
2009-03-17,274.222229,279.555542,271.111115,274.488892,224.638992,4717336
2009-03-18,276.577789,287.111115,275.555542,282.555542,231.240646,7764986
2009-03-19,284.422211,288.444458,269.377777,270.844452,221.656433,7903244
2009-03-20,268.888885,271.955566,257.866669,260.044434,212.817780,10652949
2009-03-23,262.666656,271.333344,261.466675,268.777771,219.965103,7009710
2009-03-24,272.666656,279.555542,268.022217,270.155548,221.092697,7690711
2009-03-25,272.444458,279.333344,268.088898,277.155548,226.821365,7555725
2009-03-26,279.555542,297.777771,279.555542,294.288879,240.843170,13953386
2009-03-27,297.644440,307.733337,294.666656,302.399994,247.481186,6607489
2009-03-30,295.555542,300.399994,287.044434,289.622223,237.023987,6225813
2009-03-31,290.666656,306.666656,290.222229,298.399994,244.207626,7538161
2009-04-01,301.777771,304.399994,293.911102,298.866669,244.589554,5407339
2009-04-02,304.444458,326.933319,304.444458,319.000000,261.066437,11436900
2009-04-06,326.666656,345.333344,322.488892,342.355560,280.180359,11551000
2009-04-08,332.444458,360.888885,329.044434,358.644440,293.511047,13743522
2009-04-09,373.244446,378.666656,357.933319,369.977783,302.786194,10567176
2009-04-13,374.422211,382.222229,349.022217,367.288879,300.585602,20620055
2009-04-15,364.444458,398.222229,356.444458,390.333344,319.444977,11543917
2009-04-16,400.000000,400.444458,362.933319,369.799988,302.640686,14644273
2009-04-17,375.555542,400.888885,370.000000,386.333344,316.171417,14387769
2009-04-20,395.799988,399.555542,384.488892,393.000000,321.627289,6806526
2009-04-21,382.222229,390.177765,376.488892,379.244446,310.369904,5741370
2009-04-22,385.000000,388.444458,365.022217,367.266663,300.567383,5426167
2009-04-23,369.955566,388.799988,362.222229,383.777771,314.079895,6322752
2009-04-24,391.111115,397.777771,382.355560,394.022217,322.463867,5528738
2009-04-27,387.177765,406.666656,385.866669,403.399994,330.138611,8708303
2009-04-28,401.333344,410.888885,385.888885,388.066681,317.589966,9193182
2009-04-29,381.133331,395.111115,378.666656,390.822235,319.845062,7548455
2009-04-30,390.822235,390.822235,390.822235,390.822235,319.845062,0
2009-05-04,400.000000,426.488892,397.777771,423.488892,346.579193,8165099
2009-05-05,426.577789,441.200012,424.444458,436.200012,356.981781,7809315
2009-05-06,440.000000,445.777771,427.111115,431.533325,353.162689,7292531
