Date,Open,High,Low,Close,Adj Close,Volume
2008-11-06,161.875000,164.750000,153.756256,155.712494,112.867142,13453256
2008-11-07,154.375000,161.250000,150.268753,157.850006,114.416534,10109256
2008-11-10,160.625000,169.362503,154.625000,167.312500,121.275375,10322104
2008-11-11,167.312500,168.550003,155.787506,157.087494,113.863815,9235216
2008-11-12,151.875000,163.356247,151.875000,157.431244,114.113007,13394360
2008-11-14,160.125000,161.837494,148.500000,151.649994,109.922485,16017160
2008-11-17,151.875000,155.500000,146.406250,154.050003,111.662117,18043056
2008-11-18,152.500000,152.500000,146.250000,147.562500,106.959686,15308640
2008-11-19,147.750000,150.000000,140.793747,146.587494,106.252975,22541064
2008-11-20,144.812500,144.812500,137.637497,140.231247,101.645699,11597904
2008-11-21,140.000000,150.000000,136.250000,148.081253,107.335701,12197704
2008-11-24,141.875000,152.475006,141.875000,149.524994,108.382164,14039264
2008-11-25,148.131256,154.612503,146.949997,147.743744,107.091057,9909928
2008-11-26,147.375000,149.375000,142.768753,148.387497,107.557671,14369440
2008-11-27,148.387497,148.387497,148.387497,148.387497,107.557671,0
2008-11-28,146.268753,156.875000,140.012497,155.481247,112.699554,24031424
2008-12-01,156.250000,162.337494,152.250000,153.899994,111.553360,18738696
2008-12-02,153.000000,153.000000,147.125000,151.043747,109.483078,12814328
2008-12-03,150.500000,152.750000,142.500000,144.568756,104.789688,17869336
2008-12-04,145.000000,149.743744,143.543747,149.050003,108.037903,11324040
2008-12-05,149.000000,149.000000,140.324997,141.812500,102.791862,12210128
2008-12-08,144.399994,148.750000,142.262497,144.718750,104.898415,23661144
2008-12-10,148.112503,150.837494,144.887497,146.718750,106.348129,22436400
2008-12-11,147.106247,147.212494,140.287506,141.862503,102.828087,16501136
2008-12-12,140.000000,140.000000,134.649994,138.106247,100.105385,13078352
2008-12-15,140.000000,142.250000,136.256256,137.787506,99.874352,13738152
2008-12-16,137.875000,141.625000,135.631256,140.600006,101.912971,8900720
2008-12-17,142.456253,147.000000,140.375000,142.693756,103.430618,24437040
2008-12-18,143.125000,148.050003,143.125000,147.131256,106.647110,12669424
2008-12-19,147.637497,150.000000,143.656250,148.912506,107.938240,12520736
2008-12-22,150.000000,150.625000,145.762497,148.350006,107.530510,8749184
2008-12-23,146.975006,148.750000,145.449997,147.006256,106.556496,7100208
2008-12-24,147.500000,152.781250,145.962494,146.750000,106.370743,8551056
2008-12-26,144.631256,148.600006,138.125000,138.656250,100.504066,11889320
2008-12-29,138.756256,139.949997,133.125000,139.218750,100.911781,14264688
2008-12-30,140.250000,141.731247,136.393753,140.987503,102.193855,8457504
2008-12-31,141.875000,142.375000,137.887497,139.431244,101.065804,7221320
2009-01-02,145.625000,145.625000,140.475006,141.512497,102.574402,9012080
2009-01-05,142.500000,148.087494,142.462494,146.600006,106.262024,11241232
2009-01-06,147.500000,148.750000,143.168747,146.068756,105.876976,11563864
2009-01-07,146.393753,149.693756,143.199997,148.443756,107.598495,22538352
2009-01-09,148.262497,158.324997,146.250000,150.425003,109.034569,40182160
2009-01-12,143.956253,151.243744,142.281250,144.962494,105.075104,31269176
2009-01-13,147.493744,155.300003,139.875000,153.518753,111.277046,43956656
2009-01-14,153.187500,164.250000,153.187500,162.949997,118.113213,41551264
2009-01-15,157.500000,157.987503,151.875000,156.462494,113.410774,25359176
2009-01-16,157.250000,159.237503,155.000000,158.425003,114.833313,12717272
2009-01-19,158.375000,159.093750,155.068756,157.756256,114.348557,9543688
2009-01-20,155.000000,157.125000,153.750000,156.468750,113.415337,4974688
2009-01-21,153.875000,156.437500,151.750000,152.981247,110.887459,7770736
2009-01-22,154.375000,154.875000,150.375000,153.862503,111.526192,8776080
2009-01-23,151.250000,153.350006,148.818756,150.581253,109.147797,11625024
2009-01-27,152.375000,157.500000,151.875000,156.512497,113.447044,10507184
2009-01-28,157.875000,162.000000,156.250000,160.837494,116.582024,7187848
2009-01-29,161.250000,164.875000,160.875000,163.768753,118.706642,26001752
2009-01-30,162.625000,164.250000,160.875000,163.331253,118.389572,11631672
2009-02-02,161.500000,162.125000,158.493744,159.956253,115.943199,16870008
2009-02-03,160.750000,162.750000,157.574997,160.312500,116.201462,16125072
2009-02-04,160.625000,163.274994,159.543747,160.206253,116.124420,7574304
2009-02-05,160.750000,161.875000,154.687500,156.981247,113.786789,17537624
2009-02-06,157.362503,162.175003,156.000000,161.112503,116.781334,14020016
2009-02-09,158.500000,165.000000,158.500000,164.012497,118.883392,11513640
2009-02-10,164.312500,165.625000,161.875000,163.550003,118.548096,13367760
2009-02-11,161.250000,163.112503,160.000000,162.737503,117.959229,7057024
2009-02-12,161.875000,161.875000,156.262497,156.818756,113.669029,11242656
2009-02-13,158.743744,159.993744,155.506256,156.456253,113.406250,12791336
2009-02-16,157.493744,157.500000,151.887497,152.681244,110.669968,11885736
2009-02-17,151.000000,152.350006,145.625000,146.743744,106.366234,15025184
2009-02-18,147.312500,148.500000,139.418747,147.350006,106.805649,11096656
2009-02-19,146.875000,151.712494,146.500000,151.106247,109.528313,9882800
2009-02-20,148.750000,149.543747,145.625000,147.143753,106.656181,7635856
2009-02-24,144.375000,149.000000,143.187500,148.193756,107.417259,7708808
2009-02-25,149.000000,153.056244,148.750000,152.181244,110.307541,10625008
2009-02-26,150.500000,155.000000,150.000000,154.500000,111.988274,16571848
2009-02-27,153.462494,154.731247,150.468750,153.906250,111.557884,13326776
2009-03-02,152.250000,153.475006,148.750000,152.381256,110.452522,11820592
2009-03-03,150.750000,152.475006,148.931244,149.699997,108.509048,8818448
2009-03-04,150.125000,152.125000,147.500000,149.899994,108.654015,8641608
2009-03-05,150.625000,153.100006,146.949997,147.743744,107.091057,6939760
2009-03-06,147.750000,154.750000,143.937500,152.418747,110.479713,10278952
2009-03-09,150.637497,152.000000,148.762497,150.256256,108.912224,9863440
2009-03-12,151.512497,156.981247,151.375000,153.475006,111.245331,16502352
2009-03-13,156.175003,162.493744,155.000000,162.131256,117.519730,14660976
2009-03-16,162.875000,162.875000,158.637497,160.975006,116.681633,13499264
2009-03-17,160.500000,160.500000,157.125000,158.187500,114.661148,9897992
2009-03-18,158.125000,162.750000,158.125000,159.756256,115.798264,14668304
